Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Application type","Stage of procedure","Cases / Persons",applied
2020,"Sri Lanka",LKA,Slovakia,SVK,G,N,FI,P,11
2020,"Sri Lanka",LKA,Slovenia,SVN,G,N,FI,P,15
2020,"Sri Lanka",LKA,Sweden,SWE,G,A,AR,P,39
2020,"Sri Lanka",LKA,Sweden,SWE,G,N,FI,P,29
2020,"Sri Lanka",LKA,Sweden,SWE,G,R,RA,P,6
2020,"Sri Lanka",LKA,Switzerland,CHE,G,N,FI,P,338
2020,"Sri Lanka",LKA,Switzerland,CHE,G,R,RA,P,130
2020,"Sri Lanka",LKA,"Turks and Caicos Islands",TCA,U,N,FI,P,16
2020,"Sri Lanka",LKA,Thailand,THA,U,N,FI,P,7
2020,"Sri Lanka",LKA,Ukraine,UKR,G,N,FI,P,5
2020,"Sri Lanka",LKA,Ukraine,UKR,G,J,JR,P,5
2020,"Sri Lanka",LKA,"United States of America",USA,G,A,AR,P,70
2020,"Sri Lanka",LKA,"United States of America",USA,G,N,EO,P,115
2020,"Sri Lanka",LKA,"United States of America",USA,G,N,IN,C,188
2020,Lithuania,LTU,Germany,DEU,G,N,NA,P,5
2020,Lithuania,LTU,"Russian Federation",RUS,G,N,TA,P,5
2020,Lithuania,LTU,"United States of America",USA,G,N,IN,C,5
2020,Latvia,LVA,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,5
2020,Latvia,LVA,"Russian Federation",RUS,G,N,TA,P,5
2020,Latvia,LVA,"United States of America",USA,G,N,IN,C,5
2020,Madagascar,MDG,France,FRA,G,A,AR,P,23
2020,Madagascar,MDG,France,FRA,G,N,FI,P,150
2020,Madagascar,MDG,France,FRA,G,A,RA,P,5
2020,Madagascar,MDG,France,FRA,G,R,RA,P,5
2020,Madagascar,MDG,Lebanon,LBN,U,N,FI,P,5
2020,Mauritania,MRT,Belgium,BEL,G,N,FI,P,63
2020,Mauritania,MRT,Belgium,BEL,G,R,RA,P,25
2020,Mauritania,MRT,Brazil,BRA,G,N,FI,P,21
2020,Mauritania,MRT,France,FRA,G,A,AR,P,692
2020,Mauritania,MRT,France,FRA,G,N,FI,P,1227
2020,Mauritania,MRT,France,FRA,G,A,RA,P,139
2020,Mauritania,MRT,France,FRA,G,R,RA,P,212
2020,Mauritania,MRT,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,7
2020,Mauritania,MRT,Germany,DEU,G,N,NA,P,21
2020,Mauritania,MRT,Germany,DEU,G,R,RA,P,8
2020,Mauritania,MRT,Greece,GRC,G,A,AR,P,5
2020,Mauritania,MRT,Greece,GRC,G,N,FI,P,5
2020,Mauritania,MRT,Mexico,MEX,G,N,FI,P,22
2020,Mauritania,MRT,Morocco,MAR,U,N,FI,P,5
2020,Mauritania,MRT,Netherlands,NLD,G,N,FI,P,11
2020,Mauritania,MRT,Portugal,PRT,G,N,FI,P,5
2020,Mauritania,MRT,Senegal,SEN,G,N,FA,P,5
2020,Mauritania,MRT,Spain,ESP,G,N,FI,P,42
2020,Mauritania,MRT,Tunisia,TUN,U,N,FI,P,6
2020,Mauritania,MRT,"United States of America",USA,G,A,AR,P,67
2020,Mauritania,MRT,"United States of America",USA,G,N,EO,P,66
2020,Mauritania,MRT,"United States of America",USA,G,N,IN,C,154
2020,"North Macedonia",MKD,Australia,AUS,G,A,AR,P,5
2020,"North Macedonia",MKD,Australia,AUS,G,N,FI,P,24
2020,"North Macedonia",MKD,Austria,AUT,G,N,FA,P,13
2020,"North Macedonia",MKD,Belgium,BEL,G,N,FI,P,57
2020,"North Macedonia",MKD,Belgium,BEL,G,R,RA,P,32
2020,"North Macedonia",MKD,Denmark,DNK,G,N,FI,P,5
2020,"North Macedonia",MKD,France,FRA,G,A,AR,P,160
2020,"North Macedonia",MKD,France,FRA,G,N,FI,P,210
2020,"North Macedonia",MKD,France,FRA,G,A,RA,P,18
2020,"North Macedonia",MKD,France,FRA,G,R,RA,P,38
2020,"North Macedonia",MKD,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,5
2020,"North Macedonia",MKD,Germany,DEU,G,N,NA,P,410
2020,"North Macedonia",MKD,Germany,DEU,G,R,RA,P,413
2020,"North Macedonia",MKD,Iceland,ISL,G,A,AR,P,5
2020,"North Macedonia",MKD,Iceland,ISL,G,N,FI,P,5
2020,"North Macedonia",MKD,Israel,ISR,G,N,FA,P,31
2020,"North Macedonia",MKD,Italy,ITA,G,N,FI,P,9
2020,"North Macedonia",MKD,Netherlands,NLD,G,N,FI,P,54
2020,"North Macedonia",MKD,Netherlands,NLD,G,R,RA,P,8
2020,"North Macedonia",MKD,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,G,N,FI,P,5
2020,"North Macedonia",MKD,Sweden,SWE,G,A,AR,P,54
2020,"North Macedonia",MKD,Sweden,SWE,G,N,FI,P,53
2020,"North Macedonia",MKD,Sweden,SWE,G,R,RA,P,9
2020,"North Macedonia",MKD,Switzerland,CHE,G,N,FI,P,22
2020,"North Macedonia",MKD,Switzerland,CHE,G,R,RA,P,8
2020,"North Macedonia",MKD,"United States of America",USA,G,A,AR,P,14
2020,"North Macedonia",MKD,"United States of America",USA,G,N,IN,C,26
2020,"Rep. of Moldova",MDA,Austria,AUT,G,N,FA,P,18
2020,"Rep. of Moldova",MDA,Belgium,BEL,G,N,FI,P,171
2020,"Rep. of Moldova",MDA,Belarus,BLR,G,N,FI,P,5
2020,"Rep. of Moldova",MDA,Cyprus,CYP,G,N,FI,P,5
2020,"Rep. of Moldova",MDA,Czechia,CZE,G,N,FI,P,43
2020,"Rep. of Moldova",MDA,Czechia,CZE,G,R,RA,P,8
2020,"Rep. of Moldova",MDA,France,FRA,G,A,AR,P,154
2020,"Rep. of Moldova",MDA,France,FRA,G,N,FI,P,1700
2020,"Rep. of Moldova",MDA,France,FRA,G,R,RA,P,34
2020,"Rep. of Moldova",MDA,Germany,DEU,G,N,NA,P,1284
2020,"Rep. of Moldova",MDA,Germany,DEU,G,R,RA,P,964
2020,"Rep. of Moldova",MDA,Greece,GRC,G,N,FI,P,30
2020,"Rep. of Moldova",MDA,Greece,GRC,G,R,RA,P,6
2020,"Rep. of Moldova",MDA,Iceland,ISL,G,A,AR,P,7
2020,"Rep. of Moldova",MDA,Israel,ISR,G,N,FA,P,75
2020,"Rep. of Moldova",MDA,Italy,ITA,G,N,FI,P,56
2020,"Rep. of Moldova",MDA,Luxembourg,LUX,G,N,FI,P,5
2020,"Rep. of Moldova",MDA,Netherlands,NLD,G,N,FI,P,32
2020,"Rep. of Moldova",MDA,Poland,POL,G,A,AR,P,5
2020,"Rep. of Moldova",MDA,Romania,ROU,G,N,FI,P,5
2020,"Rep. of Moldova",MDA,"Russian Federation",RUS,G,N,TA,P,8
2020,"Rep. of Moldova",MDA,Spain,ESP,G,N,FI,P,31
2020,"Rep. of Moldova",MDA,Sweden,SWE,G,A,AR,P,6
2020,"Rep. of Moldova",MDA,Sweden,SWE,G,N,FI,P,5
2020,"Rep. of Moldova",MDA,Sweden,SWE,G,R,RA,P,5
2020,"Rep. of Moldova",MDA,Switzerland,CHE,G,N,FI,P,36
2020,"Rep. of Moldova",MDA,Ukraine,UKR,G,N,FI,P,5
2020,"Rep. of Moldova",MDA,"United States of America",USA,G,A,AR,P,120
2020,"Rep. of Moldova",MDA,"United States of America",USA,G,N,EO,P,26
2020,"Rep. of Moldova",MDA,"United States of America",USA,G,N,IN,C,90
2020,Maldives,MDV,Australia,AUS,G,A,AR,P,5
2020,Maldives,MDV,Australia,AUS,G,N,FI,P,6
2020,Maldives,MDV,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,6
2020,Mexico,MEX,Australia,AUS,G,N,FI,P,5
2020,Mexico,MEX,Brazil,BRA,G,N,FI,P,7
2020,Mexico,MEX,Canada,CAN,G,A,AR,P,913
2020,Mexico,MEX,Canada,CAN,G,R,AR,P,30
2020,Mexico,MEX,Canada,CAN,G,N,FI,P,1776
2020,Mexico,MEX,"Costa Rica",CRI,G,N,FI,P,5
2020,Mexico,MEX,France,FRA,G,A,AR,P,5
2020,Mexico,MEX,France,FRA,G,N,FI,P,14
2020,Mexico,MEX,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,5
2020,Mexico,MEX,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,34
2020,Mexico,MEX,Germany,DEU,G,N,NA,P,14
2020,Mexico,MEX,Guatemala,GTM,G,N,FI,P,7
2020,Mexico,MEX,Israel,ISR,G,N,FA,P,8
2020,Mexico,MEX,Italy,ITA,G,N,FI,P,9
2020,Mexico,MEX,Netherlands,NLD,G,N,FI,P,7
2020,Mexico,MEX,Norway,NOR,G,A,AR,P,5
2020,Mexico,MEX,Norway,NOR,G,N,FI,P,5
2020,Mexico,MEX,Peru,PER,G,N,FI,P,7
2020,Mexico,MEX,Spain,ESP,G,N,FI,P,111
2020,Mexico,MEX,"United States of America",USA,G,A,AR,P,5606
2020,Mexico,MEX,"United States of America",USA,G,N,EO,P,11301
2020,Mexico,MEX,"United States of America",USA,G,N,IN,C,4101
2020,Mali,MLI,Algeria,DZA,U,A,AR,P,12
2020,Mali,MLI,Algeria,DZA,U,N,FI,P,141
2020,Mali,MLI,Egypt,EGY,U,N,FI,P,5
2020,Mali,MLI,Austria,AUT,G,N,FA,P,9
2020,Mali,MLI,Belgium,BEL,G,N,FI,P,32
2020,Mali,MLI,Belgium,BEL,G,R,RA,P,7
2020,Mali,MLI,Benin,BEN,G,N,FI,P,5
2020,Mali,MLI,Brazil,BRA,G,N,FI,P,18
2020,Mali,MLI,Cameroon,CMR,U,A,AR,P,5
2020,Mali,MLI,Cameroon,CMR,U,N,FI,P,86
2020,Mali,MLI,Denmark,DNK,G,N,FI,P,5
2020,Mali,MLI,France,FRA,G,A,AR,P,1619
2020,Mali,MLI,France,FRA,G,N,FI,P,2262
2020,Mali,MLI,France,FRA,G,A,RA,P,105
2020,Mali,MLI,France,FRA,G,R,RA,P,204
2020,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,6
2020,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,40
2020,Mali,MLI,Germany,DEU,G,N,NA,P,135
2020,Mali,MLI,Germany,DEU,G,R,RA,P,62
2020,Mali,MLI,Greece,GRC,G,A,AR,P,20
2020,Mali,MLI,Greece,GRC,G,N,FI,P,57
2020,Mali,MLI,Greece,GRC,G,R,RA,P,6
2020,Mali,MLI,Italy,ITA,G,A,FI,P,276
2020,Mali,MLI,Italy,ITA,G,N,FI,P,319
2020,Mali,MLI,"Rep. of Korea",KOR,G,N,FA,P,26
2020,Mali,MLI,Libya,LBY,U,N,FI,P,25
2020,Mali,MLI,Luxembourg,LUX,G,N,FI,P,5
2020,Mali,MLI,Mauritania,MRT,U,A,AR,P,8
2020,Mali,MLI,Mauritania,MRT,U,N,FI,P,1775
2020,Mali,MLI,Mexico,MEX,G,N,FI,P,7
2020,Mali,MLI,Morocco,MAR,U,A,AR,P,6
2020,Mali,MLI,Morocco,MAR,U,N,FI,P,400
2020,Mali,MLI,Malta,MLT,G,N,FI,P,67
2020,Mali,MLI,Netherlands,NLD,G,N,FI,P,21
2020,Mali,MLI,Netherlands,NLD,G,R,RA,P,5
2020,Mali,MLI,Niger,NER,G,A,AR,P,5
2020,Mali,MLI,Niger,NER,G,N,FI,P,32
2020,Mali,MLI,Nigeria,NGA,G,N,FI,P,9
2020,Mali,MLI,Portugal,PRT,G,N,FI,P,25
2020,Mali,MLI,Senegal,SEN,G,N,FA,P,5
2020,Mali,MLI,Spain,ESP,G,N,FI,P,1537
2020,Mali,MLI,Sweden,SWE,G,A,AR,P,6
2020,Mali,MLI,Sweden,SWE,G,N,FI,P,6
2020,Mali,MLI,Switzerland,CHE,G,N,FI,P,7
2020,Mali,MLI,Togo,TGO,G,A,AR,P,13
2020,Mali,MLI,Togo,TGO,G,N,FI,P,6
2020,Mali,MLI,Tunisia,TUN,U,N,FI,P,49
2020,Mali,MLI,"United States of America",USA,G,A,AR,P,34
2020,Mali,MLI,"United States of America",USA,G,N,EO,P,19
2020,Mali,MLI,"United States of America",USA,G,N,IN,C,46
2020,Mali,MLI,Zimbabwe,ZWE,G,N,FI,P,22
2020,Malaysia,MYS,Australia,AUS,G,A,AR,P,3827
2020,Malaysia,MYS,Australia,AUS,G,N,FI,P,4010
2020,Malaysia,MYS,France,FRA,G,A,RA,P,5
2020,Malaysia,MYS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,23
2020,Malaysia,MYS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,127
2020,Malaysia,MYS,Germany,DEU,G,N,NA,P,8
2020,Malaysia,MYS,Ireland,IRL,G,N,FI,P,5
2020,Malaysia,MYS,Italy,ITA,G,N,FI,P,5
2020,Malaysia,MYS,"Rep. of Korea",KOR,G,N,FA,P,452
2020,Malaysia,MYS,Norway,NOR,G,A,AR,P,5
2020,Malaysia,MYS,"New Zealand",NZL,G,N,FI,P,38
2020,Malaysia,MYS,Philippines,PHL,G,N,FA,P,5
2020,Malaysia,MYS,Sweden,SWE,G,A,AR,P,5
2020,Malaysia,MYS,Sweden,SWE,G,N,FI,P,5
2020,Malaysia,MYS,"United States of America",USA,G,A,AR,P,35
2020,Malaysia,MYS,"United States of America",USA,G,N,EO,P,6
2020,Malaysia,MYS,"United States of America",USA,G,N,IN,C,21
2020,Malawi,MWI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,9
2020,Malawi,MWI,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,29
2020,Malawi,MWI,Germany,DEU,G,N,NA,P,5
2020,Malawi,MWI,Ireland,IRL,G,A,AR,P,32
2020,Malawi,MWI,Ireland,IRL,G,N,FI,P,47
2020,Malawi,MWI,Israel,ISR,G,N,FA,P,13
2020,Malawi,MWI,"South Africa",ZAF,G,N,FI,P,77
2020,Malawi,MWI,"South Africa",ZAF,G,A,JR,P,5
2020,Malawi,MWI,"United States of America",USA,G,A,AR,P,18
2020,Malawi,MWI,"United States of America",USA,G,N,IN,C,17
2020,Montenegro,MNE,Belgium,BEL,G,R,RA,P,5
2020,Montenegro,MNE,Germany,DEU,G,N,NA,P,62
2020,Montenegro,MNE,Germany,DEU,G,R,RA,P,89
2020,Montenegro,MNE,Israel,ISR,G,N,FA,P,10
2020,Montenegro,MNE,Sweden,SWE,G,A,AR,P,5
2020,Montenegro,MNE,Sweden,SWE,G,N,FI,P,8
2020,Montenegro,MNE,"United States of America",USA,G,A,AR,P,24
2020,Montenegro,MNE,"United States of America",USA,G,N,IN,C,106
2020,Mongolia,MNG,Australia,AUS,G,N,FI,P,160
2020,Mongolia,MNG,Austria,AUT,G,N,FA,P,32
2020,Mongolia,MNG,Belgium,BEL,G,N,FI,P,5
2020,Mongolia,MNG,Belarus,BLR,G,N,FI,P,5
2020,Mongolia,MNG,Belarus,BLR,G,A,JR,P,5
2020,Mongolia,MNG,Brazil,BRA,G,N,FI,P,5
2020,Mongolia,MNG,Czechia,CZE,G,N,FI,P,10
2020,Mongolia,MNG,Denmark,DNK,G,N,FI,P,5
2020,Mongolia,MNG,France,FRA,G,A,AR,P,52
2020,Mongolia,MNG,France,FRA,G,N,FI,P,190
2020,Mongolia,MNG,France,FRA,G,A,RA,P,5
2020,Mongolia,MNG,France,FRA,G,R,RA,P,22
2020,Mongolia,MNG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,5
2020,Mongolia,MNG,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,25
2020,Mongolia,MNG,Germany,DEU,G,N,NA,P,95
2020,Mongolia,MNG,Germany,DEU,G,R,RA,P,34
2020,Mongolia,MNG,"Rep. of Korea",KOR,G,N,FA,P,86
2020,Mongolia,MNG,Netherlands,NLD,G,N,FI,P,13
2020,Mongolia,MNG,Poland,POL,G,N,FI,P,5
2020,Mongolia,MNG,Spain,ESP,G,N,FI,P,8
2020,Mongolia,MNG,Sweden,SWE,G,A,AR,P,320
2020,Mongolia,MNG,Sweden,SWE,G,N,FI,P,378
2020,Mongolia,MNG,Sweden,SWE,G,R,RA,P,83
2020,Mongolia,MNG,Switzerland,CHE,G,N,FI,P,15
2020,Mongolia,MNG,Switzerland,CHE,G,R,RA,P,6
2020,Mongolia,MNG,"United States of America",USA,G,A,AR,P,132
2020,Mongolia,MNG,"United States of America",USA,G,N,EO,P,6
2020,Mongolia,MNG,"United States of America",USA,G,N,IN,C,113
2020,Morocco,MAR,Argentina,ARG,G,N,FI,P,5
2020,Morocco,MAR,Australia,AUS,G,A,AR,P,5
2020,Morocco,MAR,Australia,AUS,G,N,FI,P,5
2020,Morocco,MAR,Austria,AUT,G,N,FA,P,745
2020,Morocco,MAR,Belgium,BEL,G,N,FI,P,148
2020,Morocco,MAR,Belgium,BEL,G,R,RA,P,18
2020,Morocco,MAR,Brazil,BRA,G,N,FI,P,78
2020,Morocco,MAR,"Bosnia and Herzegovina",BIH,G,N,FI,P,17
2020,Morocco,MAR,Bulgaria,BGR,G,NR,FA,P,114
2020,Morocco,MAR,Canada,CAN,G,N,FI,P,30
2020,Morocco,MAR,China,CHN,U,N,FI,P,5
2020,Morocco,MAR,Czechia,CZE,G,N,FI,P,6
2020,Morocco,MAR,Denmark,DNK,G,A,AR,P,13
2020,Morocco,MAR,Denmark,DNK,G,N,FI,P,101
2020,Morocco,MAR,Finland,FIN,G,N,FI,P,12
2020,Morocco,MAR,Finland,FIN,G,R,RA,P,9
2020,Morocco,MAR,France,FRA,G,A,AR,P,223
2020,Morocco,MAR,France,FRA,G,N,FI,P,479
2020,Morocco,MAR,France,FRA,G,A,RA,P,20
2020,Morocco,MAR,France,FRA,G,R,RA,P,46
2020,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,17
2020,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,161
2020,Morocco,MAR,Germany,DEU,G,N,NA,P,902
2020,Morocco,MAR,Germany,DEU,G,R,RA,P,215
2020,Morocco,MAR,Greece,GRC,G,A,AR,P,130
2020,Morocco,MAR,Greece,GRC,G,N,FI,P,175
2020,Morocco,MAR,Greece,GRC,G,R,RA,P,27
2020,Morocco,MAR,Croatia,HRV,G,N,FI,P,44
2020,Morocco,MAR,Croatia,HRV,G,A,JR,P,13
2020,Morocco,MAR,Iceland,ISL,G,A,AR,P,8
2020,Morocco,MAR,Ireland,IRL,G,A,AR,P,16
2020,Morocco,MAR,Ireland,IRL,G,N,FI,P,29
2020,Morocco,MAR,Italy,ITA,G,A,FI,P,17
2020,Morocco,MAR,Italy,ITA,G,N,FI,P,473
2020,Morocco,MAR,"Rep. of Korea",KOR,G,N,FA,P,173
2020,Morocco,MAR,Lebanon,LBN,U,N,FI,P,5
2020,Morocco,MAR,Luxembourg,LUX,G,A,FI,P,6
2020,Morocco,MAR,Luxembourg,LUX,G,N,FI,P,25
2020,Morocco,MAR,"North Macedonia",MKD,G,N,FA,P,15
2020,Morocco,MAR,Mexico,MEX,G,N,FI,P,5
2020,Morocco,MAR,Montenegro,MNE,G,N,FA,P,276
2020,Morocco,MAR,Malta,MLT,G,N,FI,P,120
2020,Morocco,MAR,Netherlands,NLD,G,N,FI,P,774
2020,Morocco,MAR,Netherlands,NLD,G,R,RA,P,73
2020,Morocco,MAR,Norway,NOR,G,A,AR,P,10
2020,Morocco,MAR,Norway,NOR,G,N,FI,P,13
2020,Morocco,MAR,Poland,POL,G,N,FI,P,7
2020,Morocco,MAR,Portugal,PRT,G,N,FI,P,85
2020,Morocco,MAR,Romania,ROU,G,N,FI,P,232
2020,Morocco,MAR,Spain,ESP,G,N,FI,P,1108
2020,Morocco,MAR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,G,N,FI,P,185
2020,Morocco,MAR,Slovakia,SVK,G,N,FI,P,41
2020,Morocco,MAR,Slovenia,SVN,G,A,AR,P,5
2020,Morocco,MAR,Slovenia,SVN,G,N,FI,P,1217
2020,Morocco,MAR,Slovenia,SVN,G,R,RA,P,9
2020,Morocco,MAR,Sweden,SWE,G,A,AR,P,168
2020,Morocco,MAR,Sweden,SWE,G,N,FI,P,148
2020,Morocco,MAR,Sweden,SWE,G,R,RA,P,55
2020,Morocco,MAR,Switzerland,CHE,G,N,FI,P,371
2020,Morocco,MAR,Switzerland,CHE,G,R,RA,P,29
2020,Morocco,MAR,"Syrian Arab Rep.",SYR,U,N,FI,P,5
2020,Morocco,MAR,Uruguay,URY,G,N,FI,P,8
2020,Morocco,MAR,"United States of America",USA,G,A,AR,P,9
2020,Morocco,MAR,"United States of America",USA,G,N,EO,P,8
2020,Morocco,MAR,"United States of America",USA,G,N,IN,C,32
2020,Mozambique,MOZ,Belgium,BEL,G,N,FI,P,7
2020,Mozambique,MOZ,Brazil,BRA,G,N,FI,P,13
2020,Mozambique,MOZ,Germany,DEU,G,N,NA,P,5
2020,Mozambique,MOZ,"South Africa",ZAF,G,N,FI,P,8
2020,Mozambique,MOZ,Sweden,SWE,G,A,AR,P,9
2020,Mozambique,MOZ,Sweden,SWE,G,N,FI,P,5
2020,Mozambique,MOZ,"United States of America",USA,G,N,IN,C,6
2020,Mozambique,MOZ,Zimbabwe,ZWE,G,N,FI,P,53
2020,Mauritius,MUS,Australia,AUS,G,A,AR,P,10
2020,Mauritius,MUS,Australia,AUS,G,N,FI,P,30
2020,Mauritius,MUS,France,FRA,G,N,FI,P,13
2020,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,6
2020,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,32
2020,Mauritius,MUS,Ireland,IRL,G,A,AR,P,5
2020,Mauritius,MUS,Ireland,IRL,G,N,FI,P,7
2020,Mauritius,MUS,Italy,ITA,G,N,FI,P,17
2020,Mauritius,MUS,Portugal,PRT,G,N,FI,P,5
2020,Myanmar,MMR,Australia,AUS,G,A,AR,P,57
2020,Myanmar,MMR,Australia,AUS,G,N,FI,P,156
2020,Myanmar,MMR,Bangladesh,BGD,U,N,FI,P,5
2020,Myanmar,MMR,France,FRA,G,A,AR,P,5
2020,Myanmar,MMR,France,FRA,G,N,FI,P,13
2020,Myanmar,MMR,France,FRA,G,R,RA,P,5
2020,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,5
2020,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,17
2020,Myanmar,MMR,Germany,DEU,G,N,NA,P,267
2020,Myanmar,MMR,Greece,GRC,G,A,AR,P,5
2020,Myanmar,MMR,Greece,GRC,G,N,FI,P,20
2020,Myanmar,MMR,India,IND,U,A,AR,P,24
2020,Myanmar,MMR,India,IND,U,N,FI,P,783
2020,Myanmar,MMR,Indonesia,IDN,U,N,FI,P,405
2020,Myanmar,MMR,Ireland,IRL,G,A,AR,P,5
2020,Myanmar,MMR,"Rep. of Korea",KOR,G,N,FA,P,37
2020,Myanmar,MMR,Malaysia,MYS,U,N,FI,P,5264
2020,Myanmar,MMR,Nepal,NPL,U,N,FI,P,17
2020,Myanmar,MMR,Netherlands,NLD,G,N,FI,P,16
2020,Myanmar,MMR,Netherlands,NLD,G,R,RA,P,10
2020,Myanmar,MMR,Norway,NOR,G,A,AR,P,6
2020,Myanmar,MMR,Norway,NOR,G,N,FI,P,5
2020,Myanmar,MMR,Sweden,SWE,G,A,AR,P,6
2020,Myanmar,MMR,Switzerland,CHE,G,N,FI,P,9
2020,Myanmar,MMR,"United States of America",USA,G,A,AR,P,113
2020,Myanmar,MMR,"United States of America",USA,G,N,EO,P,35
2020,Myanmar,MMR,"United States of America",USA,G,N,IN,C,860
2020,Namibia,NAM,Belgium,BEL,G,N,FI,P,5
2020,Namibia,NAM,Botswana,BWA,G,N,FI,P,5
2020,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,104
2020,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,258
2020,Namibia,NAM,"United Kingdom of Great Britain and Northern Ireland",GBR,G,R,RA,P,5
2020,Namibia,NAM,Germany,DEU,G,N,NA,P,19
2020,Namibia,NAM,Netherlands,NLD,G,N,FI,P,5
2020,Namibia,NAM,"United States of America",USA,G,N,IN,C,7
2020,Nepal,NPL,Australia,AUS,G,A,AR,P,95
2020,Nepal,NPL,Australia,AUS,G,N,FI,P,202
2020,Nepal,NPL,Brazil,BRA,G,N,FI,P,12
2020,Nepal,NPL,Bulgaria,BGR,G,NR,FA,P,5
2020,Nepal,NPL,Canada,CAN,G,R,AR,P,5
2020,Nepal,NPL,Canada,CAN,G,N,FI,P,5
2020,Nepal,NPL,Cyprus,CYP,G,N,FI,P,331
2020,Nepal,NPL,Denmark,DNK,G,N,FI,P,5
2020,Nepal,NPL,France,FRA,G,A,AR,P,61
2020,Nepal,NPL,France,FRA,G,N,FI,P,75
2020,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,A,AR,C,14
2020,Nepal,NPL,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,101
2020,Nepal,NPL,Germany,DEU,G,N,NA,P,5
2020,Nepal,NPL,Greece,GRC,G,A,AR,P,26
2020,Nepal,NPL,Greece,GRC,G,N,FI,P,100
2020,Nepal,NPL,Croatia,HRV,G,N,FI,P,6
2020,Nepal,NPL,Ireland,IRL,G,A,AR,P,5
2020,Nepal,NPL,Ireland,IRL,G,N,FI,P,5
2020,Nepal,NPL,Israel,ISR,G,N,FA,P,31
2020,Nepal,NPL,Italy,ITA,G,N,FI,P,21
2020,Nepal,NPL,"Rep. of Korea",KOR,G,N,FA,P,260
2020,Nepal,NPL,Mexico,MEX,G,N,FI,P,7
2020,Nepal,NPL,Poland,POL,G,N,FI,P,5
2020,Nepal,NPL,Portugal,PRT,G,N,FI,P,5
2020,Nepal,NPL,Romania,ROU,G,N,FI,P,5
2020,Nepal,NPL,"South Africa",ZAF,G,N,FI,P,12
2020,Nepal,NPL,Spain,ESP,G,N,FI,P,5
2020,Nepal,NPL,Slovenia,SVN,G,N,FI,P,9
2020,Nepal,NPL,Sweden,SWE,G,A,AR,P,17
2020,Nepal,NPL,Sweden,SWE,G,N,FI,P,6
2020,Nepal,NPL,Switzerland,CHE,G,N,FI,P,5
2020,Nepal,NPL,"United States of America",USA,G,A,AR,P,195
2020,Nepal,NPL,"United States of America",USA,G,N,EO,P,125
2020,Nepal,NPL,"United States of America",USA,G,N,IN,C,413
2020,Netherlands,NLD,Canada,CAN,G,R,AR,P,5
2020,Netherlands,NLD,Germany,DEU,G,N,NA,P,8
2020,Netherlands,NLD,Sweden,SWE,G,N,FI,P,5
2020,Netherlands,NLD,"United States of America",USA,G,N,EO,P,16
2020,Niger,NER,Algeria,DZA,U,N,FI,P,44
2020,Niger,NER,Belgium,BEL,G,N,FI,P,45
2020,Niger,NER,Belgium,BEL,G,R,RA,P,17
2020,Niger,NER,Cameroon,CMR,U,A,AR,P,24
2020,Niger,NER,Cameroon,CMR,U,N,FI,P,152
2020,Niger,NER,France,FRA,G,A,AR,P,38
2020,Niger,NER,France,FRA,G,N,FI,P,74
2020,Niger,NER,France,FRA,G,A,RA,P,5
2020,Niger,NER,France,FRA,G,R,RA,P,6
2020,Niger,NER,"United Kingdom of Great Britain and Northern Ireland",GBR,G,N,FI,P,6
2020,Niger,NER,Germany,DEU,G,N,NA,P,40
2020,Niger,NER,Germany,DEU,G,R,RA,P,15
2020,Niger,NER,Greece,GRC,G,A,AR,P,11
